A0,A2,A4,A5
34782,交通行政许可申请许可决定书,"连云港新荣泰码头有限公司:你(单位)于2021-07-22 11:32:56向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 12:00:00至2021-07-31 20:00:00时间内作业。",连云港市港口局
34785,交通行政许可申请许可决定书,"江苏雄风科技有限公司:你(单位)于2021-07-22 08:17:12向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 08:30:00至2021-07-23 13:00:00时间内作业。",海门市交通运输局
34784,交通行政许可申请许可决定书,"南京港股份有限公司仪征分公司:你(单位)于2021-07-22 10:47:30向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 12:00:00至2021-07-23 23:00:00时间内作业。",仪征市交通运输局
34781,交通行政许可申请许可决定书,"江苏蓝遥净水剂有限公司:你(单位)于2021-07-22 12:40:57向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 13:45:00至2021-07-24 09:00:00时间内作业。",江阴市口岸办
34778,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-22 08:52:19向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-26 00:00:00至2021-07-27 00:00:00时间内作业。",连云港市港口局
34777,交通行政许可申请许可决定书,"中国石化销售股份有限公司江苏常州石油分公司:你(单位)于2021-07-21 14:59:19向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 08:00:00至2021-07-23 11:00:00时间内作业。",常州市溧阳市交通运输局
34780,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-22 16:35:25向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-27 18:00:00至2021-07-28 22:00:00时间内作业。",连云港市港口局
34779,交通行政许可申请许可决定书,"张家港孚宝仓储有限公司:你(单位)于2021-07-22 15:57:25向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 16:00:00至2021-07-25 00:00:00时间内作业。",苏州市交通运输局
34789,关于车辆许可决定书,道路运输车辆道运证配发,惠山区运输管理处
34793,关于车辆许可决定书,道路运输车辆道运证配发,滨湖区交通运输局
34823,交通行政许可申请许可决定书,"江苏长江石油化工有限公司:你(单位)于2021-07-22 12:48:40向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 13:00:00至2021-07-25 14:00:00时间内作业。",太仓市交通运输局
34795,关于车辆许可决定书,道路运输车辆道运证配发,宿迁市交通运输局
34794,关于车辆许可决定书,道路运输车辆道运证配发,宿迁市交通运输局
34824,交通行政许可申请许可决定书,"江苏国望高科纤维有限公司:你(单位)于2021-07-21 17:34:02向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 09:00:00至2021-07-23 15:00:00时间内作业。",吴江区交通运输局
34791,关于车辆许可决定书,道路运输车辆道运证配发,徐州市交通运输管理处
34790,关于车辆许可决定书,道路运输车辆道运证配发,滨湖区交通运输局
34792,关于车辆许可决定书,道路运输车辆道运证配发,宜兴市交通运输局
34961,准予许可决定书,同意命名吴润商务中心,苏州市行政审批局
33903,建筑业企业资质证书,简单变更,南京市城乡建设委员会
33899,建筑业企业资质证书,简单变更,南京市城乡建设委员会
33909,食品经营许可,食品销售经营者,沭阳县市场监督管理局
35202,关于车辆许可决定书,更新,南京市六合区运输管理所
33897,建筑业企业资质证书,简单变更,南京市城乡建设委员会
33883,建筑业企业资质证书,简单变更申请,南京市城乡建设委员会
33882,建筑业企业资质证书,简单变更,南京市城乡建设委员会
33895,建筑业企业资质证书,简单变更,南京市城乡建设委员会
33888,建筑业企业资质证书,简单变更,南京市城乡建设委员会
35068,建设项目选址意见书,怡园四期经济适用房项目用地预审与选址,扬州市自然资源和规划局
34206,建筑业企业资质证书,简单变更,南京市城乡建设委员会
34109,建筑业企业资质证书,简单变更,南京市城乡建设委员会
34211,建筑业企业资质证书,简单变更,南京市城乡建设委员会
34209,建筑业企业资质证书,简单变更,南京市城乡建设委员会
34108,建筑业企业资质证书,简单变更,南京市城乡建设委员会
35063,交通行政许可申请许可决定书,"常熟市永盛化工有限公司:你(单位)于2021-07-22 08:15:22向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 12:00:00至2021-07-23 17:00:00时间内作业。",常熟市交通运输局
35065,准予行政许可决定书,电影放映,高邮市新闻出版局
34003,南京城市绿化条例,根据《南京城市绿化条例》第二十七条、第二十八条规定，本局决定同意临时占用，占用时间由2021年5月1日至2021年6月30日，占用期61天，占用地点：天保街、双闸路（龙王大街北侧）、平良大街，占用面积399平方，占用结束后，及时原样恢复绿化。,建邺区城管局
33989,药品经营许可证申请准予通知书,（处方药、非处方药）化学药制剂、抗生素制剂、生化药品、中药饮片（仅限精制包装单味中药饮片）、中成药（以上需冷藏保管药品除外）,宿迁经济技术开发区行政审批局
33588,关于准予江苏桐昆恒阳化纤有限公司智能化产业项目取水的行政许可决定,同意江苏桐昆恒阳化纤有限公司智能化产业项目取水,宿迁市水利局
35243,交通行政许可申请许可决定书,"南通东方石油化工港储有限公司:你(单位)于2021-07-22 15:27:15向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 16:10:00至2021-07-23 19:00:00时间内作业。",如皋市港口局
33590,关于准予宿迁桐昆旭阳热电有限公司热电联产项目取水的行政许可决定,同意宿迁桐昆旭阳热电有限公司热电联产项目取水,宿迁市水利局
33589,关于准予宿迁桐昆宏阳印染有限公司7亿米布料生产线项目取水的行政许可决定,同意宿迁桐昆宏阳印染有限公司7亿米布料生产线项目取水,宿迁市水利局
35244,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-22 16:24:39向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-27 12:00:00至2021-07-28 12:00:00时间内作业。",连云港市港口局
35251,交通行政许可申请许可决定书,"南京港龙潭集装箱有限公司:你(单位)于2021-07-22 09:47:18向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 17:00:00至2021-07-23 22:00:00时间内作业。",南京市交通运输局
35252,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-21 17:08:52向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-25 00:00:00至2021-07-26 00:00:00时间内作业。",连云港市港口局
35249,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-22 08:45:41向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-26 00:00:00至2021-07-27 14:00:00时间内作业。",连云港市港口局
35250,交通行政许可申请许可决定书,"海门市龙发化工有限公司:你(单位)于2021-07-22 11:25:00向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 12:00:00至2021-07-23 18:00:00时间内作业。",海门市交通运输局
33675,中华人民共和国机电进口许可证,进口机电产品,南通市商务局
33876,建筑业企业资质证书,简单变更,南京市城乡建设委员会
35216,药品补充申请备案件,"根据《药品注册管理办法》及有关规定，复方利血平片
改变原料药产地的申请已备案：硫酸双肼屈嗪原料药供应商在亚宝药业集团股份有限公司基础上增加常州武新制药有限公司；氢氯噻嗪原料药供应商在常州制药厂有限公司基础上增加苏州立新制药有限公司。",江苏省药品监督管理局
33879,建筑业企业资质证书,简单变更,南京市城乡建设委员会
33878,建筑业企业资质证书,简单变更,南京市城乡建设委员会
35218,关于业户许可决定书,道路业户经营许可新增,常州市交通运输局
33689,建筑业企业资质证书,简单变更,南京市城乡建设委员会
33676,建筑业企业资质证书,简单变更,南京市城乡建设委员会
35219,关于车辆许可决定书,道路运输车辆道运证配发,锡山区运输管理处
33696,建筑业企业资质证书,简单变更,南京市城乡建设委员会
34214,建筑业企业资质证书,简单变更,南京市城乡建设委员会
35020,交通行政许可申请许可决定书,"南通焯晟石油化工有限公司:你(单位)于2021-07-22 08:48:43向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 10:00:00至2021-07-26 06:00:00时间内作业。",如皋市港口局
35021,交通行政许可申请许可决定书,"江阴恒阳化工储运有限公司:你(单位)于2021-07-22 14:01:46向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 14:30:00至2021-07-24 14:30:00时间内作业。",江阴市口岸办
35018,交通行政许可申请许可决定书,"中石化南京清江物流有限公司:你(单位)于2021-07-22 13:07:17向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 18:00:00至2021-07-24 08:00:00时间内作业。",南京市交通运输局
35019,交通行政许可申请许可决定书,"南通焯晟石油化工有限公司:你(单位)于2021-07-22 08:59:24向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 10:00:00至2021-07-24 14:00:00时间内作业。",如皋市港口局
35025,关于车辆许可决定书,更新,南京市六合区运输管理所
35029,交通行政许可申请许可决定书,"扬州华泰石化物流有限公司:你(单位)于2021-07-22 08:48:22向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 11:03:00至2021-07-24 15:45:43时间内作业。",仪征市交通运输局
35030,交通行政许可申请许可决定书,"南通鑫港化工有限公司:你(单位)于2021-07-21 13:00:12向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-22 16:00:00至2021-07-24 16:00:00时间内作业。",如东县交通运输局
35026,关于车辆许可决定书,道路运输车辆道运证配发,惠山区运输管理处
35028,关于车辆许可决定书,道路运输车辆道运证配发,滨湖区交通运输局
34427,建筑业企业资质证书,简单变更,南京市城乡建设委员会
35011,交通行政许可申请许可决定书,"南京港龙潭集装箱有限公司:你(单位)于2021-07-22 09:13:05向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 19:00:00至2021-07-25 11:00:00时间内作业。",南京市交通运输局
35012,交通行政许可申请许可决定书,"苏州现代货箱码头有限公司:你(单位)于2021-07-22 10:49:34向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 23:00:00至2021-07-24 23:00:00时间内作业。",太仓市交通运输局
35009,交通行政许可申请许可决定书,"中国石油天然气股份有限公司江苏盐城射阳销售分公司:你(单位)于2021-07-21 21:15:14向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 16:10:00至2021-07-23 18:40:00时间内作业。",射阳县交通运输局
35010,交通行政许可申请许可决定书,"中国石化集团金陵石油化工有限责任公司:你(单位)于2021-07-22 16:30:56向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 17:35:35至2021-07-24 17:24:46时间内作业。",南京市交通运输局
35013,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-22 08:44:50向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-26 00:00:00至2021-07-27 14:00:00时间内作业。",连云港市港口局
35016,交通行政许可申请许可决定书,"江苏长江石油化工有限公司:你(单位)于2021-07-21 23:54:24向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 09:00:00至2021-07-26 08:00:00时间内作业。",太仓市交通运输局
35017,交通行政许可申请许可决定书,"镇江港务集团有限公司:你(单位)于2021-07-22 08:35:17向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 10:00:00至2021-07-23 15:20:00时间内作业。",镇江市交通运输局
35014,交通行政许可申请许可决定书,"张家港保税区长江国际港务有限公司:你(单位)于2021-07-21 21:21:39向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-22 21:30:00至2021-07-23 20:00:00时间内作业。",苏州市交通运输局
35015,交通行政许可申请许可决定书,"中国石化集团金陵石油化工有限责任公司:你(单位)于2021-07-22 10:54:57向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 20:00:00至2021-07-24 05:00:00时间内作业。",南京市交通运输局
35049,关于车辆许可决定书,道路运输车辆道运证配发,无锡市交通运输局
35050,关于业户许可决定书,道路业户经营许可新增,常州市交通运输局
35047,关于车辆许可决定书,道路运输车辆道运证配发,惠山区运输管理处
35048,关于车辆许可决定书,道路运输车辆道运证配发,常州市交通运输局
35051,关于业户许可决定书,道路业户经营许可新增,江阴市交通运输局
35054,关于业户许可决定书,道路业户经营许可新增,泰兴市交通运输局
34216,建设工程消防设计审查意见书,消防设计审查,南京市城乡建设委员会
35052,关于车辆许可决定书,道路运输车辆道运证配发,宜兴市交通运输局
35053,关于车辆许可决定书,道路运输车辆道运证配发,滨湖区交通运输局
35046,关于车辆许可决定书,道路运输车辆道运证配发,惠山区运输管理处
35033,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-21 17:05:49向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-25 08:00:00至2021-07-26 18:00:00时间内作业。",连云港市港口局
35034,交通行政许可申请许可决定书,"南京惠洋码头有限公司:你(单位)于2021-07-22 09:15:06向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 19:00:00至2021-07-24 15:00:00时间内作业。",南京市交通运输局
35031,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-22 16:23:49向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-27 00:00:00至2021-07-28 00:00:00时间内作业。",连云港市港口局
35032,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-22 08:51:43向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-26 00:00:00至2021-07-27 00:00:00时间内作业。",连云港市港口局
35035,交通行政许可申请许可决定书,"南京港股份有限公司仪征分公司:你(单位)于2021-07-22 14:30:50向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 07:00:00至2021-07-24 18:00:00时间内作业。",仪征市交通运输局
34317,准予药品经营许可证变更行政许可决定书,质量负责人变更为程瑜,宿迁市行政审批局
35045,关于车辆许可决定书,道路运输车辆道运证配发,常州市交通运输局
35036,交通行政许可申请许可决定书,"太仓阳鸿石化有限公司:你(单位)于2021-07-22 09:17:56向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 18:00:00至2021-07-24 18:00:00时间内作业。",太仓市交通运输局
35037,交通行政许可申请许可决定书,"中国石化集团金陵石油化工有限责任公司:你(单位)于2021-07-22 10:01:43向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 17:35:35至2021-07-24 17:24:46时间内作业。",南京市交通运输局
35452,关于车辆许可决定书,道路运输车辆道运证配发,泰州市交通运输局
37121,关于车辆许可决定书,道路运输车辆道运证配发,南京市浦口区运输运政稽查管理所
37122,关于车辆许可决定书,道路运输车辆道运证配发,宜兴市交通运输局
37123,关于车辆许可决定书,道路运输车辆道运证配发,徐州市交通运输管理处
36969,交通行政许可申请许可决定书,"中石化南京清江物流有限公司:你(单位)于2021-07-22 12:45:09向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 13:00:00至2021-07-24 08:00:00时间内作业。",南京市交通运输局
36970,交通行政许可申请许可决定书,"南通久泰化工有限公司:你(单位)于2021-07-22 09:02:39向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 17:25:16至2021-07-24 09:14:25时间内作业。",海安县交通运输局
36971,交通行政许可申请许可决定书,"江苏梅兰化工有限公司:你(单位)于2021-07-22 10:19:13向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 10:30:00至2021-07-23 15:00:00时间内作业。",泰州市交通运输局
37125,交通行政许可申请许可决定书,"南通市远邦石油有限公司:你(单位)于2021-07-22 14:27:05向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 19:05:00至2021-07-23 21:10:00时间内作业。",如皋市港口局
37130,关于车辆许可决定书,道路运输车辆道运证配发,徐州市交通运输管理处
37131,关于车辆许可决定书,道路运输车辆道运证配发,清江浦区运输管理所
37132,关于车辆许可决定书,道路运输车辆道运证配发,溧阳市交通运输局
37126,交通行政许可申请许可决定书,"镇江市港龙石化港务有限责任公司:你(单位)于2021-07-22 09:45:59向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 11:10:00至2021-07-23 12:30:00时间内作业。",镇江市交通运输局
37128,关于车辆许可决定书,道路运输车辆道运证配发,徐州市交通运输管理处
37129,关于车辆许可决定书,道路运输车辆道运证配发,徐州市交通运输管理处
36968,交通行政许可申请许可决定书,"中国石化集团金陵石油化工有限责任公司:你(单位)于2021-07-22 08:32:36向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 16:00:00至2021-07-23 23:00:00时间内作业。",南京市交通运输局
36958,关于车辆许可决定书,道路运输车辆道运证配发,惠山区运输管理处
36959,关于车辆许可决定书,道路运输车辆道运证配发,滨湖区交通运输局
36960,关于车辆许可决定书,道路运输车辆道运证配发,滨湖区交通运输局
36955,关于车辆许可决定书,道路运输车辆道运证配发,徐州市交通运输管理处
36956,关于车辆许可决定书,道路运输车辆道运证配发,滨湖区交通运输局
36957,关于车辆许可决定书,道路运输车辆道运证配发,滨湖区交通运输局
36961,关于车辆许可决定书,道路运输车辆道运证配发,沭阳县交通运输局
36965,关于车辆许可决定书,道路运输车辆道运证配发,江阴市交通运输局
36966,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-21 17:03:58向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-25 10:00:00至2021-07-26 00:00:00时间内作业。",连云港市港口局
36967,交通行政许可申请许可决定书,"张家港保税港区港务有限公司:你(单位)于2021-07-22 15:20:22向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 00:00:00至2021-07-27 00:00:00时间内作业。",苏州市交通运输局
36962,关于车辆许可决定书,道路运输车辆道运证配发,沭阳县交通运输局
36963,关于车辆许可决定书,预约出租客运,江阴市交通运输局
36964,关于车辆许可决定书,道路运输车辆道运证配发,江阴市交通运输局
37158,关于车辆许可决定书,道路运输车辆道运证配发,滨海县交通运输局
37159,关于车辆许可决定书,道路运输车辆道运证配发,惠山区运输管理处
37160,关于车辆许可决定书,道路运输车辆道运证配发,惠山区运输管理处
37148,关于车辆许可决定书,道路运输车辆道运证配发,南京市浦口区运输运政稽查管理所
37156,关于业户许可决定书,道路业户经营许可新增,江阴市交通运输局
37157,关于车辆许可决定书,道路运输车辆道运证配发,常州经济开发区行政审批局
37161,关于扬州市佳源桂府幼儿园建设工程抗震设防要求的批复,扬州市佳源桂府幼儿园建设工程抗震设防要求,扬州市广陵区住房和城乡建设局
37173,交通行政许可申请许可决定书,"南通阳鸿石化储运有限公司:你(单位)于2021-07-22 14:22:50向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 20:00:00至2021-07-25 00:00:00时间内作业。",如皋市港口局
37174,交通行政许可申请许可决定书,"镇江市港龙石化港务有限责任公司:你(单位)于2021-07-22 09:52:41向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 14:40:00至2021-07-23 16:00:00时间内作业。",镇江市交通运输局
37175,交通行政许可申请许可决定书,"张家港保税区长江国际港务有限公司:你(单位)于2021-07-21 21:34:14向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-22 21:40:00至2021-07-23 18:00:00时间内作业。",苏州市交通运输局
37170,关于车辆许可决定书,道路运输车辆道运证配发,南京市浦口区运输运政稽查管理所
37171,交通行政许可申请许可决定书,"连云港新荣泰码头有限公司:你(单位)于2021-07-22 10:00:54向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 10:30:00至2021-07-30 20:00:00时间内作业。",连云港市港口局
37172,交通行政许可申请许可决定书,"镇江市港龙石化港务有限责任公司:你(单位)于2021-07-22 09:43:34向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 09:45:00至2021-07-23 11:00:00时间内作业。",镇江市交通运输局
37147,关于车辆许可决定书,道路运输车辆道运证配发,南京市浦口区运输运政稽查管理所
37136,关于车辆许可决定书,道路运输车辆道运证配发,滨湖区交通运输局
37137,关于车辆许可决定书,道路运输车辆道运证配发,惠山区运输管理处
37139,关于车辆许可决定书,道路运输车辆道运证配发,惠山区运输管理处
